0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.624827861785888672e+00,1.936100000000000000e+04,1.920700000000000000e+04,1.943400000000000000e+04
2.769695997238159180e+00,1.000000000000000000e+00,-7.000000000000000000e+00,5.000000000000000000e+00
1.368022513389587402e+01,5.000000000000000000e+00,9.000000000000000000e+00,-2.000000000000000000e+02
1.382609677314758301e+01,1.800000000000000000e+01,1.500000000000000000e+01,-1.880000000000000000e+02
1.397202825546264648e+01,1.700000000000000000e+01,1.500000000000000000e+01,-1.830000000000000000e+02
1.411782288551330566e+01,1.300000000000000000e+01,1.400000000000000000e+01,-1.850000000000000000e+02
1.426375174522399902e+01,8.000000000000000000e+00,1.600000000000000000e+01,-1.900000000000000000e+02
1.440967917442321777e+01,1.700000000000000000e+01,1.900000000000000000e+01,-1.790000000000000000e+02
1.455559039115905762e+01,1.700000000000000000e+01,1.700000000000000000e+01,-1.780000000000000000e+02
1.470153880119323730e+01,1.600000000000000000e+01,1.700000000000000000e+01,-1.790000000000000000e+02
1.484725689888000488e+01,1.800000000000000000e+01,1.600000000000000000e+01,-1.800000000000000000e+02
1.499231386184692383e+01,1.300000000000000000e+01,1.900000000000000000e+01,-1.780000000000000000e+02
1.513852167129516602e+01,8.000000000000000000e+00,2.100000000000000000e+01,-1.790000000000000000e+02
1.528403043746948242e+01,-1.900000000000000000e+01,-7.000000000000000000e+00,-1.980000000000000000e+02
1.542975687980651855e+01,1.800000000000000000e+01,1.700000000000000000e+01,-1.730000000000000000e+02
1.557471632957458496e+01,0.000000000000000000e+00,1.000000000000000000e+01,-1.940000000000000000e+02
1.572070980072021484e+01,8.000000000000000000e+00,1.400000000000000000e+01,-1.840000000000000000e+02
1.586661386489868164e+01,1.300000000000000000e+01,1.800000000000000000e+01,-1.710000000000000000e+02
1.601253128051757812e+01,9.000000000000000000e+00,1.900000000000000000e+01,-1.710000000000000000e+02
1.615848278999328613e+01,1.200000000000000000e+01,1.900000000000000000e+01,-1.650000000000000000e+02
1.630434226989746094e+01,1.500000000000000000e+01,2.000000000000000000e+01,-1.580000000000000000e+02
1.645022845268249512e+01,1.300000000000000000e+01,1.900000000000000000e+01,-1.660000000000000000e+02
2.011568355560302734e+01,-2.900000000000000000e+01,-1.000000000000000000e+00,-1.870000000000000000e+02
2.029265642166137695e+01,1.800000000000000000e+01,1.500000000000000000e+01,-1.480000000000000000e+02
2.046846675872802734e+01,1.100000000000000000e+01,2.000000000000000000e+01,-1.510000000000000000e+02
2.064443421363830566e+01,1.400000000000000000e+01,2.000000000000000000e+01,-1.420000000000000000e+02
