0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000000000e+02,5.310000000000000000e+02,5.310000000000000000e+02,5.620000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.300000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,2.600000000000000000e+01
5.000000000000000000e+00,5.000000000000000000e+00,3.600000000000000000e+01,2.500000000000000000e+01
1.000000000000000000e+00,5.000000000000000000e+00,7.400000000000000000e+01,1.000000000000000000e+01
5.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,2.900000000000000000e+01
3.000000000000000000e+00,3.000000000000000000e+00,6.300000000000000000e+01,1.100000000000000000e+01
8.000000000000000000e+00,1.600000000000000000e+01,2.700000000000000000e+01,4.600000000000000000e+01
1.500000000000000000e+01,7.000000000000000000e+00,2.900000000000000000e+01,3.000000000000000000e+00
2.100000000000000000e+01,7.000000000000000000e+00,2.100000000000000000e+01,6.000000000000000000e+00
2.600000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+01,8.000000000000000000e+00
1.600000000000000000e+01,4.000000000000000000e+00,3.400000000000000000e+01,7.000000000000000000e+00
1.900000000000000000e+01,4.000000000000000000e+00,4.900000000000000000e+01,1.400000000000000000e+01
2.000000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,6.000000000000000000e+00
2.700000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00
8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
1.200000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
1.200000000000000000e+01,2.200000000000000000e+01,6.000000000000000000e+00,1.200000000000000000e+01
3.700000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+00,2.500000000000000000e+01
2.000000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01
5.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01
6.000000000000000000e+00,9.500000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01
6.000000000000000000e+00,8.100000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
1.200000000000000000e+01,7.400000000000000000e+01,5.000000000000000000e+01,9.000000000000000000e+00
6.000000000000000000e+00,1.150000000000000000e+02,7.800000000000000000e+01,7.000000000000000000e+00
1.200000000000000000e+01,1.310000000000000000e+02,4.840000000000000000e+02,1.000000000000000000e+01
1.500000000000000000e+01,1.410000000000000000e+02,4.850000000000000000e+02,1.300000000000000000e+01
7.000000000000000000e+00,1.770000000000000000e+02,4.840000000000000000e+02,1.100000000000000000e+01
9.000000000000000000e+00,1.850000000000000000e+02,4.850000000000000000e+02,4.870000000000000000e+02
1.100000000000000000e+01,1.730000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.800000000000000000e+01,1.730000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.400000000000000000e+01,2.010000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.500000000000000000e+01,1.990000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.600000000000000000e+01,2.250000000000000000e+02,4.850000000000000000e+02,4.870000000000000000e+02
1.800000000000000000e+01,2.430000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.900000000000000000e+01,2.590000000000000000e+02,4.850000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,2.620000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.900000000000000000e+01,2.700000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.900000000000000000e+01,2.740000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
1.800000000000000000e+01,3.070000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.170000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.400000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.340000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.500000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.600000000000000000e+02,4.850000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.670000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02
2.000000000000000000e+01,3.700000000000000000e+02,4.840000000000000000e+02,3.800000000000000000e+01
2.000000000000000000e+01,3.800000000000000000e+02,4.850000000000000000e+02,4.200000000000000000e+01
2.000000000000000000e+01,3.990000000000000000e+02,4.840000000000000000e+02,4.400000000000000000e+01
2.000000000000000000e+01,4.060000000000000000e+02,4.840000000000000000e+02,4.300000000000000000e+01
1.900000000000000000e+01,4.130000000000000000e+02,4.840000000000000000e+02,4.400000000000000000e+01
2.000000000000000000e+01,4.190000000000000000e+02,4.840000000000000000e+02,4.600000000000000000e+01
2.000000000000000000e+01,4.230000000000000000e+02,4.840000000000000000e+02,4.700000000000000000e+01
2.100000000000000000e+01,4.200000000000000000e+02,4.840000000000000000e+02,4.900000000000000000e+01
2.200000000000000000e+01,4.290000000000000000e+02,4.850000000000000000e+02,5.700000000000000000e+01
2.000000000000000000e+01,4.110000000000000000e+02,4.840000000000000000e+02,5.800000000000000000e+01
2.100000000000000000e+01,4.240000000000000000e+02,4.840000000000000000e+02,6.000000000000000000e+01
2.100000000000000000e+01,3.980000000000000000e+02,4.840000000000000000e+02,5.800000000000000000e+01
2.100000000000000000e+01,4.070000000000000000e+02,2.430000000000000000e+02,5.900000000000000000e+01
2.200000000000000000e+01,4.230000000000000000e+02,2.680000000000000000e+02,5.000000000000000000e+01
2.100000000000000000e+01,4.120000000000000000e+02,1.980000000000000000e+02,2.500000000000000000e+01
2.000000000000000000e+01,3.480000000000000000e+02,6.400000000000000000e+01,1.200000000000000000e+01
2.500000000000000000e+01,3.780000000000000000e+02,7.700000000000000000e+01,1.000000000000000000e+01
1.700000000000000000e+01,2.470000000000000000e+02,4.700000000000000000e+01,9.000000000000000000e+00
1.200000000000000000e+01,3.370000000000000000e+02,8.300000000000000000e+01,1.300000000000000000e+01
1.200000000000000000e+01,3.770000000000000000e+02,1.050000000000000000e+02,1.200000000000000000e+01
1.100000000000000000e+01,3.880000000000000000e+02,1.220000000000000000e+02,1.300000000000000000e+01
1.200000000000000000e+01,4.000000000000000000e+02,1.500000000000000000e+02,1.600000000000000000e+01
2.000000000000000000e+01,4.150000000000000000e+02,1.470000000000000000e+02,1.400000000000000000e+01
