0.000000000000000000e+00,0.000000000000000000e+00
7.146068096160888672e+00,1.018000000000000000e+03
9.496625185012817383e+00,1.030000000000000000e+02
9.799575090408325195e+00,1.300000000000000000e+02
1.338075900077819824e+01,0.000000000000000000e+00
1.374880003929138184e+01,2.000000000000000000e+00
1.726481413841247559e+01,9.000000000000000000e+00
1.757050609588623047e+01,1.500000000000000000e+01
2.109360408782958984e+01,1.800000000000000000e+01
2.141718506813049316e+01,5.700000000000000000e+01
2.493968200683593750e+01,0.000000000000000000e+00
2.525461912155151367e+01,1.100000000000000000e+01
2.876789402961730957e+01,2.700000000000000000e+01
2.906017708778381348e+01,5.100000000000000000e+01
3.254918813705444336e+01,4.800000000000000000e+01
3.289742207527160645e+01,5.000000000000000000e+01
3.639987516403198242e+01,8.500000000000000000e+01
3.670947504043579102e+01,9.300000000000000000e+01
4.020798921585083008e+01,8.000000000000000000e+01
4.100877308845520020e+01,9.700000000000000000e+01
4.917917513847351074e+01,8.300000000000000000e+01
5.050287413597106934e+01,1.000000000000000000e+00
5.154727721214294434e+01,2.800000000000000000e+01
5.185836100578308105e+01,4.500000000000000000e+01
5.540565419197082520e+01,5.300000000000000000e+01
5.572033905982971191e+01,5.000000000000000000e+01
5.923578810691833496e+01,2.500000000000000000e+01
5.954020500183105469e+01,3.600000000000000000e+01
6.307494306564331055e+01,9.300000000000000000e+01
6.340061402320861816e+01,9.300000000000000000e+01
6.692706513404846191e+01,1.250000000000000000e+02
6.724420809745788574e+01,1.100000000000000000e+02
7.075104022026062012e+01,1.300000000000000000e+02
7.105726408958435059e+01,1.300000000000000000e+02
7.455955815315246582e+01,1.300000000000000000e+02
7.487580704689025879e+01,1.300000000000000000e+02
7.842614603042602539e+01,1.300000000000000000e+02
7.874804115295410156e+01,1.290000000000000000e+02
8.227159905433654785e+01,1.290000000000000000e+02
8.304885411262512207e+01,1.300000000000000000e+02
9.119142222404479980e+01,1.040000000000000000e+02
9.250599312782287598e+01,3.100000000000000000e+01
9.349616503715515137e+01,8.400000000000000000e+01
9.379189205169677734e+01,7.400000000000000000e+01
9.728821802139282227e+01,8.400000000000000000e+01
9.761251616477966309e+01,1.140000000000000000e+02
1.011189360618591309e+02,9.900000000000000000e+01
1.014381461143493652e+02,1.240000000000000000e+02
1.049371371269226074e+02,1.300000000000000000e+02
1.052279591560363770e+02,1.300000000000000000e+02
1.087462382316589355e+02,1.300000000000000000e+02
1.090588841438293457e+02,1.300000000000000000e+02
1.125642812252044678e+02,1.300000000000000000e+01
1.128479530811309814e+02,3.100000000000000000e+01
1.164605970382690430e+02,-1.000000000000000000e+00
1.168195350170135498e+02,2.300000000000000000e+01
1.203134410381317139e+02,-1.000000000000000000e+00
1.206048572063446045e+02,2.000000000000000000e+01
1.241424641609191895e+02,2.100000000000000000e+01
1.249956941604614258e+02,-5.400000000000000000e+01
1.331114141941070557e+02,2.100000000000000000e+01
1.343832981586456299e+02,-5.200000000000000000e+01
1.353935871124267578e+02,1.000000000000000000e+00
1.357007181644439697e+02,-2.100000000000000000e+01
1.374003221988677979e+02,-7.000000000000000000e+00
1.377468252182006836e+02,7.000000000000000000e+00
1.394633221626281738e+02,1.000000000000000000e+00
1.397750811576843262e+02,8.000000000000000000e+00
1.415182981491088867e+02,-5.000000000000000000e+01
1.418353140354156494e+02,-5.600000000000000000e+01
1.435567300319671631e+02,1.670000000000000000e+02
1.438669021129608154e+02,5.500000000000000000e+01
1.455783770084381104e+02,1.100000000000000000e+01
1.458665881156921387e+02,1.300000000000000000e+02
1.475660052299499512e+02,8.000000000000000000e+00
1.478995311260223389e+02,8.000000000000000000e+00
1.495975291728973389e+02,3.990000000000000000e+02
1.499427611827850342e+02,4.140000000000000000e+02
