0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.617209672927856445e+00,5.380000000000000000e+02,5.310000000000000000e+02,5.380000000000000000e+02,5.510000000000000000e+02
3.193859815597534180e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
8.825252771377563477e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.017125368118286133e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
9.209085464477539062e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00
9.401019334793090820e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.100000000000000000e+01
9.593026161193847656e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
9.784688711166381836e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01
9.992924451828002930e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01
1.020077943801879883e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,2.100000000000000000e+01
1.037748479843139648e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01
1.056936836242675781e+01,7.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.300000000000000000e+01
1.076147937774658203e+01,1.600000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.400000000000000000e+01
1.096936392784118652e+01,3.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.700000000000000000e+01
1.116132950782775879e+01,3.800000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01
1.135339951515197754e+01,4.200000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01
1.154402112960815430e+01,4.100000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+01
1.171987557411193848e+01,4.200000000000000000e+01,2.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01
1.189582538604736328e+01,4.200000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01
1.207176566123962402e+01,4.700000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+01
1.224771261215209961e+01,6.200000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01,2.200000000000000000e+01
1.242363619804382324e+01,6.100000000000000000e+01,4.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01
1.260051703453063965e+01,6.400000000000000000e+01,4.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01
1.277764511108398438e+01,6.400000000000000000e+01,4.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01
1.296887302398681641e+01,5.900000000000000000e+01,4.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01
1.314571475982666016e+01,6.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,2.100000000000000000e+01
1.333773088455200195e+01,6.700000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,2.100000000000000000e+01
1.352952766418457031e+01,6.300000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+01
1.372058057785034180e+01,6.800000000000000000e+01,5.000000000000000000e+00,2.300000000000000000e+01,2.200000000000000000e+01
