0.000000000000000000e+00,0.000000000000000000e+00
2.605978012084960938e+00,7.455000000000000000e+03
4.640620946884155273e+00,-1.110000000000000000e+02
4.784580945968627930e+00,-9.500000000000000000e+01
8.337946891784667969e+00,4.300000000000000000e+01
8.482994079589843750e+00,4.300000000000000000e+01
1.203547906875610352e+01,9.500000000000000000e+01
1.217936086654663086e+01,1.070000000000000000e+02
1.573106789588928223e+01,7.400000000000000000e+01
1.587566900253295898e+01,9.000000000000000000e+01
1.942700505256652832e+01,-6.000000000000000000e+00
1.957091808319091797e+01,-3.000000000000000000e+01
2.312330508232116699e+01,-2.910000000000000000e+02
2.326726007461547852e+01,-2.960000000000000000e+02
2.681968498229980469e+01,-4.150000000000000000e+02
2.696370601654052734e+01,-3.810000000000000000e+02
3.051605486869812012e+01,-2.940000000000000000e+02
3.109570693969726562e+01,-2.610000000000000000e+02
3.826864790916442871e+01,-1.520000000000000000e+02
3.990906000137329102e+01,-1.530000000000000000e+02
4.105322694778442383e+01,-1.440000000000000000e+02
4.119622206687927246e+01,-1.520000000000000000e+02
4.474655389785766602e+01,3.400000000000000000e+01
4.489037990570068359e+01,1.070000000000000000e+02
4.843990707397460938e+01,4.400000000000000000e+01
4.858388090133666992e+01,5.500000000000000000e+01
5.213528299331665039e+01,8.400000000000000000e+01
5.228002595901489258e+01,1.020000000000000000e+02
5.583262205123901367e+01,2.200000000000000000e+01
5.597652506828308105e+01,3.900000000000000000e+01
5.952783393859863281e+01,1.400000000000000000e+01
5.967180585861206055e+01,2.500000000000000000e+01
6.322230100631713867e+01,-1.450000000000000000e+02
6.336613488197326660e+01,-1.230000000000000000e+02
6.691866803169250488e+01,-3.150000000000000000e+02
6.750237488746643066e+01,-1.180000000000000000e+02
7.465913105010986328e+01,-1.840000000000000000e+02
7.624707603454589844e+01,-9.300000000000000000e+01
7.739189791679382324e+01,-1.120000000000000000e+02
7.753574395179748535e+01,-1.020000000000000000e+02
8.108823490142822266e+01,8.600000000000000000e+01
8.123211908340454102e+01,9.300000000000000000e+01
8.478451704978942871e+01,1.420000000000000000e+02
8.492848396301269531e+01,1.610000000000000000e+02
8.848398804664611816e+01,2.770000000000000000e+02
8.906968188285827637e+01,1.310000000000000000e+02
