0.000000000000000000e+00,0.000000000000000000e+00
7.153519153594970703e+00,3.078000000000000000e+03
9.501332998275756836e+00,6.300000000000000000e+01
9.869691133499145508e+00,6.200000000000000000e+01
1.342737317085266113e+01,7.500000000000000000e+01
1.376321315765380859e+01,6.300000000000000000e+01
1.728159403800964355e+01,3.000000000000000000e+01
1.765765500068664551e+01,3.500000000000000000e+01
2.120847702026367188e+01,-1.300000000000000000e+01
2.150743818283081055e+01,-6.000000000000000000e+00
2.505100417137145996e+01,-2.800000000000000000e+01
2.537146902084350586e+01,-3.200000000000000000e+01
2.889079308509826660e+01,-1.400000000000000000e+01
2.920612406730651855e+01,-2.600000000000000000e+01
3.275757908821105957e+01,-5.600000000000000000e+01
3.305084013938903809e+01,-8.000000000000000000e+01
3.654589605331420898e+01,-2.800000000000000000e+01
3.683049798011779785e+01,-1.600000000000000000e+01
4.033984398841857910e+01,4.700000000000000000e+01
4.113202404975891113e+01,4.200000000000000000e+01
4.931584310531616211e+01,-4.800000000000000000e+01
5.059319210052490234e+01,-1.700000000000000000e+01
5.162333798408508301e+01,4.100000000000000000e+01
5.193701410293579102e+01,4.000000000000000000e+01
5.544771313667297363e+01,-1.000000000000000000e+00
5.581212496757507324e+01,-1.700000000000000000e+01
5.932842516899108887e+01,-6.600000000000000000e+01
5.964325213432312012e+01,-6.200000000000000000e+01
6.316722416877746582e+01,-5.500000000000000000e+01
6.347307109832763672e+01,-6.900000000000000000e+01
6.706469607353210449e+01,-3.700000000000000000e+01
6.742105102539062500e+01,-2.500000000000000000e+01
7.093622899055480957e+01,-7.100000000000000000e+01
7.124500703811645508e+01,-6.200000000000000000e+01
7.475105595588684082e+01,-1.700000000000000000e+01
7.509834098815917969e+01,-2.300000000000000000e+01
7.865530014038085938e+01,3.700000000000000000e+01
7.896722197532653809e+01,5.100000000000000000e+01
8.248237299919128418e+01,5.600000000000000000e+01
8.321750998497009277e+01,9.300000000000000000e+01
9.132899618148803711e+01,1.900000000000000000e+01
9.258329010009765625e+01,9.100000000000000000e+01
9.360863208770751953e+01,9.700000000000000000e+01
9.391531014442443848e+01,1.020000000000000000e+02
9.740101313591003418e+01,7.000000000000000000e+01
9.770792102813720703e+01,7.600000000000000000e+01
1.012127161026000977e+02,2.600000000000000000e+01
1.015049080848693848e+02,2.900000000000000000e+01
1.050221610069274902e+02,-9.000000000000000000e+00
1.053701670169830322e+02,-3.000000000000000000e+00
1.089285900592803955e+02,-2.700000000000000000e+01
1.092443871498107910e+02,-3.100000000000000000e+01
1.128136830329895020e+02,-4.800000000000000000e+01
1.131822969913482666e+02,-4.300000000000000000e+01
1.166782810688018799e+02,-1.240000000000000000e+02
1.169847640991210938e+02,-9.600000000000000000e+01
1.205129721164703369e+02,-5.700000000000000000e+01
1.208549129962921143e+02,-4.500000000000000000e+01
1.244084360599517822e+02,-1.190000000000000000e+02
1.251756470203399658e+02,-3.100000000000000000e+02
1.333102221488952637e+02,-2.430000000000000000e+02
1.345921301841735840e+02,-1.570000000000000000e+02
1.356129601001739502e+02,-1.720000000000000000e+02
1.359434540271759033e+02,-1.610000000000000000e+02
1.394474701881408691e+02,-1.910000000000000000e+02
1.397613320350646973e+02,-1.780000000000000000e+02
1.432559349536895752e+02,-2.020000000000000000e+02
1.435394690036773682e+02,-1.890000000000000000e+02
1.470415461063385010e+02,-1.210000000000000000e+02
1.473251330852508545e+02,-1.120000000000000000e+02
1.508225390911102295e+02,-9.500000000000000000e+01
1.511470360755920410e+02,-8.800000000000000000e+01
1.546574640274047852e+02,-6.400000000000000000e+01
1.549529030323028564e+02,-3.100000000000000000e+01
1.584601731300354004e+02,-1.030000000000000000e+02
1.588101191520690918e+02,-9.500000000000000000e+01
1.623419330120086670e+02,-1.830000000000000000e+02
1.626481270790100098e+02,-1.460000000000000000e+02
1.661509530544281006e+02,-1.510000000000000000e+02
1.669707720279693604e+02,-1.440000000000000000e+02
1.751955621242523193e+02,-8.400000000000000000e+01
1.764551391601562500e+02,-4.400000000000000000e+01
1.774769361019134521e+02,-1.090000000000000000e+02
1.778226311206817627e+02,3.650000000000000000e+02
1.785622010231018066e+02,3.660000000000000000e+02
