0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.625829696655273438e+00,3.178000000000000000e+03,3.179000000000000000e+03,3.177000000000000000e+03,2.125000000000000000e+03
3.202492237091064453e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.249720621109008789e+01,-1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00
1.267463636398315430e+01,-3.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00
1.285040879249572754e+01,-3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,-2.000000000000000000e+00
1.302622342109680176e+01,-2.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00
1.320232439041137695e+01,-2.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,6.000000000000000000e+00
1.337820005416870117e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+01
1.355323839187622070e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.200000000000000000e+01
1.372994351387023926e+01,3.000000000000000000e+00,0.000000000000000000e+00,5.090000000000000000e+02,2.400000000000000000e+01
1.390611052513122559e+01,2.000000000000000000e+00,-1.000000000000000000e+00,2.900000000000000000e+01,2.400000000000000000e+01
1.408195734024047852e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.340000000000000000e+02,2.700000000000000000e+01
1.425778365135192871e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.630000000000000000e+02,3.700000000000000000e+01
1.443383407592773438e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.710000000000000000e+02,3.400000000000000000e+01
1.460947370529174805e+01,3.000000000000000000e+00,7.000000000000000000e+00,2.020000000000000000e+02,3.700000000000000000e+01
1.478570795059204102e+01,-1.000000000000000000e+00,9.000000000000000000e+00,2.300000000000000000e+02,4.900000000000000000e+01
1.496307754516601562e+01,3.000000000000000000e+00,1.300000000000000000e+01,2.570000000000000000e+02,5.500000000000000000e+01
1.513869500160217285e+01,2.000000000000000000e+00,1.500000000000000000e+01,2.600000000000000000e+02,5.700000000000000000e+01
1.531448817253112793e+01,2.000000000000000000e+00,1.500000000000000000e+01,2.680000000000000000e+02,5.500000000000000000e+01
1.550656485557556152e+01,2.000000000000000000e+00,1.800000000000000000e+01,2.740000000000000000e+02,5.900000000000000000e+01
1.568152213096618652e+01,-1.000000000000000000e+00,1.900000000000000000e+01,2.860000000000000000e+02,6.000000000000000000e+01
1.585853505134582520e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.930000000000000000e+02,6.000000000000000000e+01
1.603445172309875488e+01,2.000000000000000000e+00,2.200000000000000000e+01,2.940000000000000000e+02,6.100000000000000000e+01
1.621039104461669922e+01,1.000000000000000000e+00,2.600000000000000000e+01,2.990000000000000000e+02,6.100000000000000000e+01
1.635622644424438477e+01,0.000000000000000000e+00,2.600000000000000000e+01,3.050000000000000000e+02,6.300000000000000000e+01
1.650222849845886230e+01,1.000000000000000000e+00,3.000000000000000000e+01,3.060000000000000000e+02,7.000000000000000000e+01
1.664690113067626953e+01,1.000000000000000000e+00,2.800000000000000000e+01,3.010000000000000000e+02,6.400000000000000000e+01
1.678978824615478516e+01,-1.000000000000000000e+00,2.700000000000000000e+01,3.060000000000000000e+02,6.000000000000000000e+01
1.693276357650756836e+01,-2.000000000000000000e+00,2.700000000000000000e+01,3.040000000000000000e+02,6.000000000000000000e+01
1.707574462890625000e+01,0.000000000000000000e+00,3.000000000000000000e+01,3.110000000000000000e+02,6.200000000000000000e+01
1.721869468688964844e+01,-1.000000000000000000e+00,3.500000000000000000e+01,3.270000000000000000e+02,6.300000000000000000e+01
1.736158871650695801e+01,0.000000000000000000e+00,3.300000000000000000e+01,3.320000000000000000e+02,6.300000000000000000e+01
1.750456190109252930e+01,0.000000000000000000e+00,3.300000000000000000e+01,3.430000000000000000e+02,6.400000000000000000e+01
1.764754295349121094e+01,-2.000000000000000000e+00,3.100000000000000000e+01,3.350000000000000000e+02,6.400000000000000000e+01
1.779048347473144531e+01,-1.000000000000000000e+00,3.600000000000000000e+01,3.330000000000000000e+02,6.400000000000000000e+01
1.793363690376281738e+01,-1.000000000000000000e+00,3.300000000000000000e+01,3.300000000000000000e+02,6.100000000000000000e+01
1.807758784294128418e+01,2.000000000000000000e+00,3.400000000000000000e+01,3.420000000000000000e+02,6.800000000000000000e+01
1.822368502616882324e+01,3.000000000000000000e+00,3.900000000000000000e+01,3.370000000000000000e+02,6.500000000000000000e+01
1.836939859390258789e+01,3.000000000000000000e+00,3.700000000000000000e+01,3.440000000000000000e+02,6.900000000000000000e+01
1.851546692848205566e+01,1.000000000000000000e+00,3.300000000000000000e+01,3.480000000000000000e+02,6.600000000000000000e+01
1.866149020195007324e+01,2.000000000000000000e+00,3.900000000000000000e+01,3.440000000000000000e+02,6.300000000000000000e+01
1.880749607086181641e+01,1.000000000000000000e+00,3.400000000000000000e+01,3.490000000000000000e+02,6.600000000000000000e+01
1.895341801643371582e+01,2.000000000000000000e+00,3.600000000000000000e+01,3.480000000000000000e+02,6.300000000000000000e+01
1.909938001632690430e+01,0.000000000000000000e+00,3.800000000000000000e+01,3.500000000000000000e+02,6.500000000000000000e+01
1.924528956413269043e+01,2.000000000000000000e+00,4.200000000000000000e+01,3.490000000000000000e+02,6.500000000000000000e+01
1.939121556282043457e+01,2.000000000000000000e+00,3.600000000000000000e+01,3.530000000000000000e+02,6.800000000000000000e+01
1.953698015213012695e+01,-1.000000000000000000e+00,4.500000000000000000e+01,3.570000000000000000e+02,6.600000000000000000e+01
1.968299794197082520e+01,1.000000000000000000e+00,4.900000000000000000e+01,3.550000000000000000e+02,6.700000000000000000e+01
1.982896566390991211e+01,2.000000000000000000e+00,4.600000000000000000e+01,3.510000000000000000e+02,6.700000000000000000e+01
1.997504329681396484e+01,2.000000000000000000e+00,4.000000000000000000e+01,3.500000000000000000e+02,6.600000000000000000e+01
2.012089991569519043e+01,1.000000000000000000e+00,3.900000000000000000e+01,3.550000000000000000e+02,6.700000000000000000e+01
2.026696228981018066e+01,-1.000000000000000000e+00,4.000000000000000000e+01,3.550000000000000000e+02,7.000000000000000000e+01
2.041289544105529785e+01,1.000000000000000000e+00,4.800000000000000000e+01,3.540000000000000000e+02,7.400000000000000000e+01
2.055776596069335938e+01,3.000000000000000000e+00,3.900000000000000000e+01,3.550000000000000000e+02,6.900000000000000000e+01
